X,Y,WARD,PARCEL,PID_LONG,WPD,BATCH,SHAPE_area,SHAPE_len,Project_ID,Perm_type,Have_it,Year_TAPA,PID,Permit_ID,Proj_nam,MAL,MAL2,MAL3,MAL4,MAL5,MAL6,MAL7,Lot_Type,Add_Space,Ex__Spaces,Perm_space,Gen_Park,Rest_Park,Land_Use,_land_sqft,bldg_Sqft,Units,ManCo,ManAd,ManCon,DevName,DevName2,DevAddy,DevAddy2,Par_own,Own_Addy,Cost_Hour,Cost_day,Cost_mon,Op_hours,Op_days,Lease_Own,Park_type,Lev_grade,Entry,An_report,APCC_perm,Space_coun,Paper_rec,E_file,APCC_Notes,Issue_date,Mod_date,Mod_date2,Mod_date3,2010_Freez,2010_Exem,2010_Excl,2010_Tot,Comments,User_Group,Ut_rates,Use_Notes,Mon_Pass,Agreements,Valet,1977_PuL,1977_PuG,1977_PriL,1977_PriG,BAPCC_PuL,BAPCC_PuG,BAPCC_PrL,BAPCC_PrG,1991_PuL,1991_PuG,1991_PrL,1991_PrG,Elec_Veh,Car_van,C_V_Desc,Ped_Path,Incentives,Outlets,Out_Dets,bike_space,Bike_Short,Bike_long,Low_Em,MASS_Ride,Match,Joint,Guarantee,Sub_T_Pass,Sub_Desc,TMA,CommuteWor,Moto_Scoot,T_Pass_Sal,Trans_Coor,Ped_Prog,Shut_bus,Cash_out,prom_mats,Show_facs,Unb_Park,Car_share,Car_share2,Notes,Fenway,Perm_Summ,OBJECTID,_Freez,_Exem,_Excl,_Tot,_PuL,_PuG,_PriL,_PriG,_PuL_1,_PuG_1,_PrL,_PrG,No_2010_AP,Shape_Leng,y_n_bike,TOT_Space,Note,Proj_nam_1,TYPE,LOC_ID,Proj_nam_2,PARCEL_1,PID_LONG_1,WPD_1,PID_1,TOTAL_COM_,20171127_Respondent (First+ Last),20171127_Gensler Revised Parking Spots,20171127_Parking Typology (use dropdown)
-71.050771867356076,42.360183398126217,3,3020,0303020000,03-01-015,0,108366.05961700001,1604.83989284000,00085,APCC,,,0303020000,,MARRIOTT LOT,296 State St,,,,,,,,,200,200,0.000000,200.000000,,,,,,,,"Mr. Robert B. Swett, Vice President, Boston Properties",,"133 Federal Street, Boston, MA 02110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,Y,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,200.00000000000,,MARRIOTT LOT,N/A,A00085,MARRIOTT LOT,3020,0303020000,03-01-015,0303020000,0.000000,Nicholas Ficeto,200,Below Grade (building on top)
-71.085666961504074,42.347068855172772,4,1336,0401336000,04-06-020,0,27388.61475390000,695.55363907500,00243,APCC,,,0401336000,260,AUDITORIUM GARAGE,50 Dalton St,,,,,,,,,0,490,490.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,260,,,,n/a,n/a,,,,,,,0,,,,,,,,0,501,0,0,0,501,0,0,0,490,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,Y,1,0,,,,,,,,,,,,,,0.00000000000,,490.00000000000,,AUDITORIUM GARAGE,Commercial,A00243,AUDITORIUM GARAGE,1336,0401336000,04-06-020,0401336000,490.000000,Nicholas Ficeto,490,Stand-alone parking 
-71.06925728998489,42.360667001602827,5,2239,0502239000,05-04-005,0,4776.07243730000,311.12412833300,00316,APCC,,,0502239000,228,CAMBRIDGE ST LOT,0 Lindall Pl,,,,,,,,,0,21,0.000000,21.000000,,,,,,,,,,,,,,,,,,,,,,,,228,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,25,0,0,0,25,0,0,0,21,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,21.00000000000,,CAMBRIDGE ST LOT,Exempt,A00316,CAMBRIDGE ST LOT,2239,0502239000,05-04-005,0502239000,21.000000,Nicholas Ficeto,21,Surface Parking
-71.068165771437151,42.350436020461565,5,132,0500132000,05-01-105,0,3132.90362304000,225.95238174700,00279,"TA{A, APCC",,,0500132000,,,212 Stuart St,222 Stuart St,,,,,,none,,,18,18.000000,0.000000,"office, ground retail",,"65,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,13,,,,18,,,,,,0.000000,Y,,,,10.000000,,10,,Maybe,,,Will encourage tenants,Will encourage tenants,,within 6 months,,,,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,18.00000000000,,,Commercial,A00279,,132,0500132000,05-01-105,0500132000,18.000000,Nicholas Ficeto,18,Surface Parking
-71.066962870077816,42.34998622470701,5,120-10,0500120010,05-01-105,0,9115.32662267000,404.63078979000,00277,APCC,Y,,0500120010,55,90 BROADWAY REALTY TRUST,80-96 Broadway St,,,,,,,,,29,29,0.000000,0.000000,,,,,,,,"90 Broadway Realty Trust, c/o Barbara S. Parker, Csapler & Bok",,"95 Broadway Street, Boston MA",,,,,,,,,,,,,,55,,Y,Y,n/a,11/21/1988,,,,0,29,,29,,,,,,,,,,,,0,0,0,29,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,29.00000000000,,90 BROADWAY REALTY TRUST,Exempt,A00277,90 BROADWAY REALTY TRUST,120-10,0500120010,05-01-105,0500120010,29.000000,Nicholas Ficeto,29,Below Grade (building on top)
-71.067440802000093,42.350404047688627,5,135,0500135000,05-01-105,0,68995.95988620000,1075.14251798000,00280,APCC,,,0500135000,177,57 HOTEL GARAGE,200 Stuart St,,,,,,,,,0,745,745.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,177,,,,n/a,n/a,,,,,,,0,"19June07 inquiry; no files; currently (for several years) a Radisson hotel",,,,,,,0,900,0,0,0,900,0,0,0,745,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,745.00000000000,,57 HOTEL GARAGE,Commercial,A00280,57 HOTEL GARAGE,135,0500135000,05-01-105,0500135000,745.000000,Nicholas Ficeto,745,Stand-alone parking attached to side of building
-71.071243590980671,42.352013610555403,5,1227,0501227000,05-06-060,0,18020.32203070000,545.60515184000,00310,APCC,,,0501227000,234,ARLINGTON ST CHURCH,20 ARLINGTON ST,,,,,,,,,0,12,0.000000,12.000000,,,,,,,,,,,,,,,,,,,,,,,,234,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,11,0,0,0,11,0,0,0,12,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,12.00000000000,,ARLINGTON ST CHURCH,Exempt,A00310,ARLINGTON ST CHURCH,1227,0501227000,05-06-060,0501227000,12.000000,Nicholas Ficeto,12,Surface Parking
-71.076562263161492,42.350584850209984,5,1305,0501305000,05-07-065,0,5313.27794014000,317.53300812100,00314,APCC,Y,,0501305000,44,ABBEY BOYLSTON TRUST,573-575 Boylston St,,,,,,,Covered,,16,16,0.000000,0.000000,,,,,,,,n/a,,n/a,,,,,,,,,,,,,,44,,Y,Y,n/a,12/7/1982,,,,0,16,,16,,n/a,,,,,,,,,,0,0,0,16,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,16.00000000000,,ABBEY BOYLSTON TRUST,Exempt,A00314,ABBEY BOYLSTON TRUST,1305,0501305000,05-07-065,0501305000,16.000000,Kevin Kusina,16,Below Grade (building on top)
-71.054978954540502,42.364447629037819,3,2347,0302347000,03-03-030,0,25966.78800360000,856.94620637300,00061,"TAPA, APCC",Y,,0302347000,50,"44 PRINCE ST, LLC",44 Prince St,,,,,,,Garage,,70,70,0.000000,70.000000,Residential,,,"57
",,,,,,,,,,,,,,,,,1 - below grade,,N,50,,,,n/a,n/a,,,,0,0,70,70,ALL RESIDENTIAL,,,,,,,0,0,25,0,0,0,0,70,0,0,25,0,,,0.000000,Y,,,,0.000000,Y,Y,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,70.00000000000,,"44 PRINCE ST, LLC",N/A,A00061,"44 PRINCE ST, LLC",2347,0302347000,03-03-030,0302347000,0.000000,Kevin Kusina,35,Surface Parking
-71.053133351863963,42.355263803837488,3,4102,0304102000,03-06-420,0,105875.69054200000,1296.14781162000,00129,"TAPA, APCC",,,0304102000,,125 High Street,125 High St,,,,,,,,,850,850,150.000000,700.000000,"Office, retail, residential",,,,,,,One Twenty Five High Street Limited Partnership,,"126 High Street, Boston, Massachusetts 02109",,,,,,,,,,,,,,,,,,,,,,,150,700,,850,,,,,,,,,,,,,120,,,,120,,,,Y,0.000000,Y,,,,0.000000,,,,,Y,Y,,,,,,,Y,Y - from building management,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,850.00000000000,,125 High Street,Mixed,A00129,125 High Street,4102,0304102000,03-06-420,0304102000,850.000000,Nicholas Ficeto,850,Below Grade (building on top)
-71.060614494671128,42.352907878243663,3,4511,0304511000,03-08-295,0,7178.88451851000,340.91211771000,00153,APCC,,,0304511000,704,100 CHAUNCY STREET,90-100 Chauncy St,,,,,,,,,14,14,0.000000,14.000000,,,,,,,,,,,,,,,,,,,,,,,,704,,Y,,n/a,n/a,,,,0,14,,14,"Granted by APCC March 29, 2000",,,,,,,,,,,0,0,0,14,,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,14.00000000000,,100 CHAUNCY STREET,Exempt,A00153,100 CHAUNCY STREET,4511,0304511000,03-08-295,0304511000,14.000000,Carmen Schweizer,38,Surface Parking
-71.058630090592672,42.353504907908714,3,4576,0304576000,03-08-420,0,18176.16279280000,715.49577079200,00157,APCC,Y,,0304576000,501,99 SUMMER ST GARAGE,99 Summer St,,,,,,,Underground,,120,120,0.000000,120.000000,,,,,,,,"Trustees of Bedford-Kingston Realty Trust, c/o McCormack & Putziger",,"225 Franklin Street, Boston, MA 02110",,,,,,,,,,,,,,501,,Y,Y,n/a,11/5/1985,,,,0,120,0,120,,General public,,,,,,159,0,0,0,89,0,0,0,200,0,0,0,,,0.000000,,,,,0.000000,,Yes,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,120.00000000000,,99 SUMMER ST GARAGE,Exempt,A00157,99 SUMMER ST GARAGE,4576,0304576000,03-08-420,0304576000,120.000000,Nicholas Ficeto,120,Below Grade (building on top)
-71.0602758887362,42.363381544873874,3,1632,0301632000,03-06-030,0,8562.32769378000,571.30263523400,00043,APCC,,,0301632000,,,Merrimac St,,,,,,,,,,109,96.000000,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,24,,45,,14,,96,,13,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,109.00000000000,,,Mixed,A00043,,1632,0301632000,03-06-030,0301632000,109.000000,Kevin Kusina,80,Surface Parking
-71.05397006960726,42.356945068262867,3,4023,0304023000,03-06-585,0,17791.49624430000,558.27394003600,00123,APCC,Y,,0304023000,508,FRANKLIN ST GARAGE,260 Franklin St,,,,,,,,,83,83,0.000000,83.000000,,,,,,,,Trustees of CC & F-F & O Property trust,,"Sixty State Street, Boston MA 02109",,,,,,,,,,,,,,508,,Y,Y,n/a,3/21/1983,,,,0,83,,83,,Employees and tenants,,,,,,,,,,0,80,0,320,0,77,0,309,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,83.00000000000,,FRANKLIN ST GARAGE,Exempt,A00123,FRANKLIN ST GARAGE,4023,0304023000,03-06-585,0304023000,83.000000,Nicholas Ficeto,83,Below Grade (building on top)
-71.053592386278254,42.362412748534439,3,3465,0303465000,03-01-140,0,18411.32617780000,547.16882762200,00101,APCC,,,0303465000,,NORTH END COMMUNITY NURSING HM,70 Fulton St,,,,,,,Open air,,71,71,0.000000,71.000000,,,,,,,,Boston Redevelopment Authority,,"1 City Hall Square, Boston, MA 02201",,,,,,,,,,,,,,,,,,,,,,,,71,,71,,,,,,,,,,110,,,,129,,,,121,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,71.00000000000,,NORTH END COMMUNITY NURSING HM,Exempt,A00101,NORTH END COMMUNITY NURSING HM,3465,0303465000,03-01-140,0303465000,71.000000,Carmen Schweizer,71,Surface Parking
-71.074346018282981,42.35042641663793,4,1092,0401092000,04-02-040,0,85627.58792940000,1177.40186027000,00235,APCC,Y,,0401092000,528,N E LIFE BLDG GARAGE,500 Boylston St,,,,,,,,,1000,1000,625.000000,375.000000,,,,,,,,"New Engalnd Mutual Life Insurance Co, Gerald D. Hines, Interests, Inc., c/o",,"60 State Street, Boston, MA 02109",,,,,,,,,,,,,,528,,Y,Y,n/a,2/25/1986,,,,625,375,0,1000,Count much lower than permit,"General public, tenants, employees",,,,,,,,,,47,0,0,0,65,0,0,0,,Y,0.000000,,,,,0.000000,,Yes,,,,,,Y,,,,,Y,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,1000.00000000000,,N E LIFE BLDG GARAGE,Mixed,A00235,N E LIFE BLDG GARAGE,1092,0401092000,04-02-040,0401092000,1000.000000,Nicholas Ficeto,1000,Above Grade (building on top)
-71.06946844517671,42.351047547564313,5,810,0500810000,05-01-070,0,79822.46249500000,1305.18563095000,00291,APCC,,,0500810000,,,,,,,,,,Open air,,1296,,1172.000000,124.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172,124,,1296,,,,,,,,,1300,,100,,1175,,100,,1031,,99,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,1296.00000000000,,,Mixed,A00291,,810,0500810000,05-01-070,0500810000,1296.000000,,,
-71.050421045389513,42.367110204006927,3,3041,0303041000,03-02-005,0,192880.98968100001,1864.72197161000,00090,"TAPA, APCC",,,0303041000,,Battery Wharf,2-5 Battery Wharf,,,,,,,Covered,,376,376,60.000000,316.000000,"Hotel, Residential",,,,,,,"Battery Wharf LLC, c/o Raymond Property Company LLC",,"306 Dartmouth Street, Boston, MA 02116",,,,,,,,,,,"two levels, sub-grad",,,,,,,,,,,,60,316,,376,,,,,,,,,,50,,,60,,316,94,,,,,Y,0.000000,,,,,0.000000,,Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,maybe,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,376.00000000000,,Battery Wharf,Mixed,A00090,Battery Wharf,3041,0303041000,03-02-005,0303041000,376.000000,Nicholas Ficeto,376,Below Grade (building on top)
-71.050503499400421,42.355258435933024,3,2959,0302959000,03-06-017,0,21507.88407040000,596.10581234300,00081,APCC,,,0302959000,126.1,JAMES HOOK & CO LOT,408 Atlantic Ave,,,,,,,,,0,43,0.000000,43.000000,,,,,,,,,,,,,,,,,,,,,,,,126.1,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,20,0,0,0,20,0,0,0,43,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,43.00000000000,,JAMES HOOK & CO LOT,Exempt,A00081,JAMES HOOK & CO LOT,2959,0302959000,03-06-017,0302959000,43.000000,Nicholas Ficeto,43,Surface Parking
-71.077353992035569,42.348421964626596,4,1067,0401067000,04-02-025,0,54456.47088250000,1029.83915353000,00230,APCC,,,0401067000,276.1,WESTIN HOTEL GARAGE,10 Huntington Ave,,,,,,,,,0,260,0.000000,260.000000,,,,,,,,"Urban Investment & Development Company, John Hancock Tower",,"200 Clarendon Street, Boston, MA 02116",,,,,,,,,,,,,,276.1,,,,n/a,12/29/1983,,,,,,,0,,"General public, hotel guests and employees, residents",,"Permittee shall submit to the Commission on or before January 31st of each year commencing in 1985 and continuing until further notice, a report detailing compliance, list of difference types of users of the spaces",,,,0,0,0,0,0,0,0,275,0,0,0,260,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,260.00000000000,,WESTIN HOTEL GARAGE,Exempt,A00230,WESTIN HOTEL GARAGE,1067,0401067000,04-02-025,0401067000,260.000000,Nicholas Ficeto,260,Below Grade (building on top)
-71.049757423150595,42.361972446505881,3,3028-300,0303028300,03-01-010,0,85257.52791829999,1519.86520852000,00086,APCC,Y,,0303028300,86,COMMERCIAL WHARF,84 Atlantic Ave,,,,,,,Open air,,225,225,0.000000,225.000000,,,,,,,,"Waterfront Park Limited Partnership, c/o Wayne and Lazares",,"95 Commercial Wharf, Boston, MA 02110",,,,,,,,,,,,,,86,,Y,Y,n/a,12/4/1985,,,,,225,,225,Count is lower then permit,"Owners, employees, guests",,,,,,0,0,100,0,0,0,100,0,0,0,100,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,225.00000000000,,COMMERCIAL WHARF,Exempt,A00086,COMMERCIAL WHARF,3028-300,0303028300,03-01-010,0303028300,225.000000,Nicholas Ficeto,225,Surface Parking
-71.050093639706461,42.363917491053471,3,3034,0303034000,03-01-005,0,17490.18892990000,587.98928256300,00088,"TAPA, APCC",,,0303034000,,"Lewis Wharf, Pilot House Extension",2 Atlantic Ave,50-58 Eastern Ave,,,,,,Below grade garage,,,120,47.000000,73.000000,,"75,000",,,,,,"Pilot House Associates, Inc.
c/o Continental Cablevision","Continental Cablevision Investments, Inc","The Pilot House, Lewis Wharf, Boston, MA 02110",,,,,,,,,,Self,Below Grade,,,,,,,,,,,,47,73,,120,,,,,,,,230,,,,230,,,,282,,,,,,0.000000,,,,,0.000000,Y,Y,,,Y,Y,,,,If/when one forms,,,Y,Y,,,,Y,Y,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,Y,120.00000000000,,"Lewis Wharf, Pilot House Extension",Mixed,A00088,"Lewis Wharf, Pilot House Extension",3034,0303034000,03-01-005,0303034000,120.000000,Nicholas Ficeto,120,Surface Parking
-71.051431473524374,42.364698193325424,3,3525,0303525000,03-01-090,0,11753.75869310000,489.72700301400,00105,APCC,Y,,0303525000,518,COMMERCIAL @ CLARK LOT,280-292 Commercial St,,,,,,,,,74,74,74.000000,0.000000,,,,,,,,"Commercial-Clark Trust, c/o The Abby Group",,"575 Boylston Street, Boston MA 02116",,,,,,,,,,,,,,518,,Y,Y,n/a,6/9/1986,,,,74,0,,74,Count is lower,"Residents of North End, Waterfront",,,,,,,,,,0,280,0,0,0,450,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,74.00000000000,,COMMERCIAL @ CLARK LOT,Commercial,A00105,COMMERCIAL @ CLARK LOT,3525,0303525000,03-01-090,0303525000,74.000000,Nicholas Ficeto,74,Surface Parking
-71.07043393047573,42.350514766546112,5,1151,0501151000,05-01-085,0,34749.37399290000,797.43409728100,00303,"TAPA, APCC",Y,,0501151000,24,GREYHOUND BUS,10 Saint James Ave,,,,,,,,,400,400,170.000000,230.000000,,,,,,,,Greyhound Associates Limited Partnership,,75 Arlington Street,,,,,,,,,,,,,,24,,Y,Y,n/a,8/28/1998,4/27/1999,,"190 surface commercial parking spaces returned to bank; 170 commercial parking spaces granted to new Facility by this permit.",170,230,,400,"Granted by APCC March 25, 1998","employe, tenant, general public",,,,,,,,,,0,170,0,230,,,,,,Y,0.000000,,,,,0.000000,,Y,,,,Y,,,,Y,,,,Y - Property Manager,,,,Y,,,,0.000000,Promotion of employee use of MBTA passes,,1,0,,,,,,,,,,,,,,0.00000000000,Y,400.00000000000,,GREYHOUND BUS,Mixed,A00303,GREYHOUND BUS,1151,0501151000,05-01-085,0501151000,400.000000,Nicholas Ficeto,400,Below Grade (building on top)
-71.054804775184707,42.355387452598855,3,4176,0304176000,03-06-505,0,72717.65065300000,1128.24476871000,00132,"TAPA, APCC",,,0304176000,,185 Franklin,185 Franklin St,,,,,,,garage,,110,110,0.000000,110.000000,Ground retail,,"15,500",,,,,"185 Franklin Street Investment, LLC, c/o CV 185 Franklin I LLC","185 Franklin Street Investment LLC, c/o Kennedy Associates REC LLC","10 Channel Center Street, Suite 500, Boston, MA 02110","1215 Fourth Avenue, 2400 Financial Center, Seattle, WA 98161",,,,,,,,,Valet/parking assist,basement,,,,,,,,,,,,,110,,110,,,,,,,,,,,,,,,,,,,,2,,0.000000,,,Y,5,50.000000,10,Y - 40,,,Y,Y,Y,Y,,Y - A better City,,Y - see bikes,Y,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,110.00000000000,,185 Franklin,Exempt,A00132,185 Franklin,4176,0304176000,03-06-505,0304176000,110.000000,Nicholas Ficeto,110,Below Grade (building on top)
-71.058615236871873,42.365271212982663,3,1522,0301522000,03-04-100,0,2170.54183723000,218.70879647200,00035,APCC,Y,,0301522000,809,Merano,86-88 N Washington St,0 Anthony Rip Valenti Way,,,,,,,,192,192,0.000000,192.000000,,,,,,,,"First General Realty Corp., c/o Boston Development Group",,"93 Union Street, Suite 315, Newton, MA 02459",,,,,,,,,,Valet/parking assist,,,,809,,,Y,n/a,12/10/2008,,,,,192,,192,"Granted by APCC December 10, 2008; returned 9 commercial spaces from Limone parcel to bank","Employee, visitors, patrons, guests",,,,,,,,,,,,,,,,,,,,0.000000,,,,,20.000000,Yes,20,,,,Yes,,Y,,,,,,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,192.00000000000,,Merano,Exempt,A00035,Merano,1522,0301522000,03-04-100,0301522000,192.000000,Nicholas Ficeto,192,Surface Parking
-71.059128569022533,42.355042370536808,3,4597,0304597000,03-06-660,0,32062.22696830000,862.00083731500,00158,APCC,,,0304597000,,101 ARCH STREET,101-93 Arch St,,,,,,,,,227,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,52,,227,,,,,,,,105,,,,175,12,,22,212,,,,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,227.00000000000,,101 ARCH STREET,Mixed,A00158,101 ARCH STREET,4597,0304597000,03-06-660,0304597000,227.000000,Nicholas Ficeto,227,Below Grade (building on top)
-71.0509117241279,42.35841681102017,3,2995,0302995000,03-06-375,0,56305.67460430000,959.67952048100,00083,APCC,,,0302995000,,AQUARIUM,70 E India Row,,,,,,,,,1475,1475,1175.000000,300.000000,,,,,,,,"70 East India Row, a.k.a. Aquarium Garage/Harbor Garage, c/o David G. Higgi",,"33 Arch Street, 26th Floor, Boston, MA 02110",,,,,,,,,,,,,,,,,,,,,,,1175,300,,1475,,,,,,,,,850,,650,,1175,,300,,1175,,300,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,2,0,,,,,,,,,,,,,,0.00000000000,,1475.00000000000,,AQUARIUM,Mixed,A00083,AQUARIUM,2995,0302995000,03-06-375,0302995000,1475.000000,Nicholas Ficeto,1475,Stand-alone parking 
-71.054369988035305,42.358084503854002,3,3826,0303826000,03-06-250,0,2294.42048132000,250.19602192200,00113,APCC,,,0303826000,116,BROAD & WATER ST LOT,47-49 Broad St,,,,,,,,,0,24,24.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,116,,,,n/a,n/a,,,,,,,0,,,,,,,,21,0,0,0,21,0,0,0,24,0,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,24.00000000000,,BROAD & WATER ST LOT,Commercial,A00113,BROAD & WATER ST LOT,3826,0303826000,03-06-250,0303826000,24.000000,Nicholas Ficeto,24,Surface Parking
-71.051992783306972,42.368366696322305,3,3050,0303050000,03-02-015,0,494192.50655100000,3259.95187205000,00091,APCC,,,0303050000,42,U S COAST GUARD LOT,466-490 Hanover St,,,,,,,,,0,550,0.000000,550.000000,,,,,,,,,,,,,,,,,,,,,,,,42,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,377,0,0,0,377,0,0,0,550,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,550.00000000000,,U S COAST GUARD LOT,Exempt,A00091,U S COAST GUARD LOT,3050,0303050000,03-02-015,0303050000,550.000000,Nicholas Ficeto,550,Surface Parking
-71.049399159939611,42.360175758260205,3,3014,0303014000,03-01-015,0,1006.86793046000,128.34440599900,00084,APCC,,,0303014000,91,CHART HOUSE REST LOT,60 Long Wharf Row,,,,,,,,,0,70,0.000000,70.000000,,,,,,,,,,,,,,,,,,,,,,,,91,,,,n/a,n/a,,,,,,,0,,,,,,,,0,0,150,0,0,0,50,0,0,0,70,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,70.00000000000,,CHART HOUSE REST LOT,Exempt,A00084,CHART HOUSE REST LOT,3014,0303014000,03-01-015,0303014000,70.000000,Nicholas Ficeto,70,Surface Parking
-71.073384157056779,42.350683572389102,4,1096,0401096000,04-02-040,0,59008.27970800000,974.53572765500,00236,"TAPA, APCC",,,0401096000,,E BERKELEY ST LOT,222 Berkeley St,500 Boylston St,,,,,,Garage,597,673,"1,270",300.000000,297.000000,mixed use,"137,497","1,100,000",,,,,,,,,,,,,,,,,,below grade,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,12,,,,18,,,Y,20.000000,,,,,0.000000,,Y,,,Y,Y,,,,,,,,Y,,,,Y,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,Y,1270.00000000000,,E BERKELEY ST LOT,Exempt,A00236,E BERKELEY ST LOT,1096,0401096000,04-02-040,0401096000,18.000000,Nicholas Ficeto,1270,Below Grade (building on top)
-71.060983495810888,42.354012230512893,3,4500,0304500000,03-08-390,0,161267.85851900000,1600.90625389000,00152,APCC,Y,,0304500000,143,LAFAYETTE PLACE GARAGE,1 Avenue De Lafayette,,,,,,,,,1267,1267,1267.000000,0.000000,,,,,,,,"City of Boston, Real Property Department, Room 811",,"1 City Hall Square, Boston, MA 02201",,,,,,,,,,,,,,143,,Y,Y,n/a,7/16/1979,,,,1267,0,0,1267,Composite # larger - possible typo,General public,,,,,,0,334,0,0,0,1276,0,0,0,1050,0,0,,,0.000000,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,0.000000,,,1,0,,,,,,,,,,,,,,0.00000000000,,1267.00000000000,,LAFAYETTE PLACE GARAGE,Commercial,A00152,LAFAYETTE PLACE GARAGE,4500,0304500000,03-08-390,0304500000,1267.000000,Nicholas Ficeto,1267,Below Grade (building on top)
